EVICTED,PK_ID,GENDER,OWN_CAR,TENANT_INCOME,COUNT_CHILDREN,RENT_AMT,SPOUSAL_STATUS,AGE_YEARS,CELL_PHONE,WORK_PHONE,HOME_PHONE,COUNT_OCCUPANTS,APT_CLASS,STATE_WORK_ADDRESS_MISMATCH,CITY_WORK_ADDRESS_MISMATCH,CREDIT_PULLS,LATE_PAYMENTS,DAY_APP_SUBMIT,HOUR_APP_SUBMIT,SAFERENT_SCORE,SAFERENT_CONDITIONAL
,440434,F,N,135000,1,1729,Y,37.1,1,1,0,3,A,0,0,4,0,THURSDAY,12,662,0
,440438,F,N,202500,0,1188,Y,62,1,0,0,,B,0,0,0,0,WEDNESDAY,13,553,0
,440441,M,N,225000,0,1646,N,46.1,1,1,0,,A,0,0,5,0,THURSDAY,9,649,0
,440446,F,N,216000,0,1292,Y,50.1,1,1,0,,A,0,0,0,6,WEDNESDAY,9,713,0
,440447,M,N,225000,0,1630.17,Y,51.2,1,1,0,,A,0,0,,0,MONDAY,12,721,0
,440449,M,N,292500,1,3164,Y,44.1,1,1,0,3,A,0,0,4,4,WEDNESDAY,8,742,0
,440450,M,Y,67500,0,1269,Y,34.7,1,1,1,2,A,0,1,,0,SUNDAY,10,396,0
,440455,F,N,157500,0,1851,Y,55,1,0,0,,A,0,0,8,1,MONDAY,10,795,0
,440458,F,N,157500,0,2370,Y,55.7,1,1,0,,A,0,0,0,0,SATURDAY,10,756,0
,440459,F,N,157500,0,2398.8,Y,54.4,1,0,0,2,A,0,0,1,0,MONDAY,8,408,0
,440464,F,Y,135000,1,1876,N,58.6,1,1,0,2,A,0,1,5,0,WEDNESDAY,14,453,0
,440467,M,Y,225000,0,1474,Y,41,1,1,0,,B,0,0,3,6,FRIDAY,12,475,0
,440469,F,N,90000,2,1461,N,39.6,1,1,0,3,A,0,0,,1,TUESDAY,13,573,0
,440470,F,N,225000,0,1830,Y,52.7,1,1,0,,A,0,1,,0,MONDAY,12,723,0
,440474,M,N,150000,0,1898,Y,57.9,1,1,1,,A,0,0,2,9,THURSDAY,11,692,0
,440475,M,Y,180000,0,1465,Y,35,1,1,0,,A,0,1,5,0,FRIDAY,11,683,0
,440480,F,N,112500,0,1349,N,46.3,1,1,0,,A,0,1,2,0,WEDNESDAY,14,350,1
,440486,F,N,76500,0,966,Y,63.9,1,0,0,,A,0,0,1,0,TUESDAY,11,692,0
,440487,F,N,135000,2,1664,Y,34.5,1,1,0,,A,0,0,9,0,WEDNESDAY,16,740,0
,440488,F,N,139500,0,1638,N,63.8,1,0,0,,A,0,0,2,0,WEDNESDAY,14,610,0
,440494,F,N,270000,0,2369,Y,27.2,1,1,0,2,A,0,0,2,0,MONDAY,10,675,0
,440507,M,N,54000,0,1396,Y,67,1,0,0,,A,0,0,,7,FRIDAY,10,582,0
,440510,F,N,81000,0,2004,Y,59.2,1,1,1,,A,0,1,1,1,TUESDAY,14,571,0
,440511,M,N,67500,0,1271,Y,66.2,1,0,0,,A,0,0,1,1,THURSDAY,12,547,0
,440512,M,Y,112500,3,1415,Y,36.6,1,1,0,5,A,0,0,7,0,THURSDAY,16,434,0
,440513,F,N,112500,0,1466,N,46.8,1,1,0,,A,0,0,4,1,MONDAY,14,309,0
,440514,M,N,216000,2,1719,Y,31.7,1,1,1,4,A,0,1,5,0,FRIDAY,8,709,0
,440516,F,N,135000,0,1444,Y,54.7,1,1,0,2,B,0,0,4,2,THURSDAY,8,564,0
,440519,F,Y,135000,2,1365,Y,45.1,1,1,0,4,A,0,0,1,0,THURSDAY,16,293,1
,440520,F,Y,171000,2,2206,Y,28.9,1,1,0,,A,0,0,4,1,THURSDAY,12,302,1
,440524,M,N,112500,0,1772,Y,56.7,1,1,1,2,A,0,1,,0,WEDNESDAY,11,689,0
,440529,F,Y,135000,0,1936,Y,42.2,1,1,0,2,A,0,0,1,2,THURSDAY,12,427,0
,440530,F,N,157500,0,1820.67,Y,59.8,1,0,0,2,A,0,0,,0,MONDAY,10,718,0
,440533,M,N,60000,0,1453,N,24.6,1,1,0,,A,0,1,,5,WEDNESDAY,10,573,0
,440535,F,N,81000,0,1496,Y,59.7,1,0,0,,A,0,0,4,0,TUESDAY,10,724,0
,440539,F,N,171000,0,1898,Y,52,1,1,1,,A,0,1,2,0,THURSDAY,12,533,0
,440541,F,N,112500,1,2012,Y,32.3,1,1,0,,A,0,0,7,1,MONDAY,14,532,0
,440542,F,N,153000,0,1448,Y,44,1,1,0,2,A,0,1,0,0,SATURDAY,10,715,0
,440544,F,N,112500,0,1267,Y,43.6,1,1,0,,A,0,0,4,1,SATURDAY,8,366,1
,440546,F,Y,157500,1,1758.4,Y,40.5,1,1,0,3,B,0,0,5,2,THURSDAY,7,497,0
,440550,M,N,225000,0,1924,Y,50.4,1,1,1,,A,0,0,,2,FRIDAY,9,700,0
,440555,F,N,112500,0,1396,N,31.9,1,1,0,1,A,0,1,6,1,SUNDAY,11,742,0
,440556,F,N,60000,1,1711,Y,44.9,1,1,1,3,A,0,1,7,5,THURSDAY,4,642,0
,440560,F,N,202500,2,1780,Y,37.5,1,1,0,4,A,0,0,0,0,SATURDAY,12,684,0
,440563,F,N,135000,0,1397,N,63.1,1,1,0,,A,0,1,7,0,SATURDAY,14,712,0
,440565,F,N,90000,0,2037,Y,63.1,1,0,0,,B,0,0,1,0,MONDAY,6,576,0
,440567,F,N,126000,0,1574,N,58.7,1,1,0,,A,0,1,0,0,WEDNESDAY,12,577,0
,440569,F,N,112500,0,1524,Y,47.7,1,1,0,2,A,0,1,0,0,FRIDAY,10,753,0
,440576,F,N,90000,0,1499,Y,58.4,1,0,0,,A,0,0,3,0,TUESDAY,15,312,1
,440580,F,N,90000,0,1405,Y,55.2,1,0,0,2,B,0,0,1,0,WEDNESDAY,13,523,0
,440587,M,Y,189000,0,1415,Y,65.6,1,1,0,,A,0,0,0,0,MONDAY,11,651,0
,440591,F,N,135000,0,1379,N,43.6,1,1,0,1,A,0,0,3,0,MONDAY,14,795,0
,440598,M,N,105000,2,1259,Y,29.3,1,1,0,,A,0,0,1,8,THURSDAY,16,529,0
,440607,F,Y,180000,1,1699,Y,28.3,1,1,0,3,A,0,0,0,0,SATURDAY,17,572,0
,440613,F,N,157500,0,2097,Y,44.9,1,1,1,,A,0,0,3,1,MONDAY,12,716,0
,440614,F,N,247500,1,1736,N,39.2,1,1,0,,A,0,1,1,0,WEDNESDAY,15,490,0
,440617,F,N,261000,1,1486,Y,37,1,1,0,,A,0,0,0,0,MONDAY,16,734,0
,440619,F,N,225000,2,2037,Y,31.2,1,1,0,,A,0,0,2,1,SATURDAY,9,509,0
,440620,F,N,225000,1,2075,Y,47.8,1,1,0,3,A,0,0,2,3,WEDNESDAY,14,662,0
,440622,M,N,75000,1,1139,N,39.2,1,1,1,,A,0,1,4,10,TUESDAY,11,619,0
,440623,M,N,112500,0,1992,Y,59.4,1,1,0,2,A,0,0,,0,WEDNESDAY,17,654,0
,440625,M,N,51000,0,504,N,23.1,1,1,0,,A,0,0,1,8,WEDNESDAY,12,310,1
,440627,F,Y,225000,1,1902.33,Y,31,1,1,0,,B,0,1,2,2,WEDNESDAY,11,370,1
,440630,M,N,135000,0,1459,Y,31.1,1,1,0,,A,0,1,,1,TUESDAY,15,645,0
,440636,F,N,81000,0,1408,N,48.4,1,1,0,,A,0,1,3,0,SUNDAY,21,711,0
,440637,F,Y,180000,0,1660,N,33.2,1,1,0,1,A,0,0,4,0,TUESDAY,14,580,0
,440640,F,N,51000,0,1377,Y,56,1,0,0,2,A,0,0,0,8,SATURDAY,12,296,1
,440641,F,Y,126000,0,1539,N,63.3,1,0,0,,A,0,0,0,0,TUESDAY,15,741,0
,440642,F,N,180000,0,1832,Y,49.5,1,1,0,,A,0,0,4,0,WEDNESDAY,16,591,0
,440645,F,N,112500,0,959,N,36.3,1,1,0,1,A,0,0,0,0,SUNDAY,5,286,0
,440646,M,Y,360000,0,2091,Y,35.6,1,1,1,,A,0,1,7,1,WEDNESDAY,10,724,0
,440658,F,Y,157500,0,1585,Y,60.8,1,0,0,2,A,0,0,,10,TUESDAY,12,340,0
,440661,F,N,75000,1,1510,Y,36.2,1,1,0,3,A,0,0,2,5,WEDNESDAY,16,721,0
,440662,F,N,225000,0,1844,N,31.7,1,1,1,,A,0,0,5,1,WEDNESDAY,16,594,0
,440666,F,N,45000,0,1610.73,Y,53.8,1,1,0,2,A,0,0,0,1,SATURDAY,12,622,0
,440667,F,Y,270000,0,1644,N,46.3,1,1,0,,B,0,0,5,0,MONDAY,6,386,0
,440668,M,N,270000,0,1729,N,61.9,1,1,0,1,B,0,0,1,0,THURSDAY,11,618,0
,440671,M,Y,54000,1,1468,Y,39.7,1,1,1,3,A,0,1,,4,WEDNESDAY,10,437,0
,440672,M,N,202500,0,1559,N,46.9,1,1,1,,A,0,0,,0,WEDNESDAY,13,686,0
,440674,M,Y,117000,0,1996,Y,59,1,1,1,2,A,0,0,,0,FRIDAY,13,568,0
,440677,M,Y,135000,1,1487,N,55.8,1,0,0,,A,0,0,3,0,THURSDAY,12,672,0
,440678,F,Y,360000,0,2629,N,28.9,1,1,0,,A,0,0,,0,WEDNESDAY,12,610,0
,440679,F,Y,157500,0,2294,N,52,1,1,0,1,A,0,0,6,0,FRIDAY,8,680,0
,440688,M,N,220500,0,1718,Y,56.9,1,1,0,,A,0,0,0,1,FRIDAY,13,487,0
,440689,M,N,450000,0,1365,Y,31.5,1,1,0,,A,0,0,3,0,MONDAY,13,712,0
,440690,M,N,195000,0,1727,N,29,1,1,0,1,A,0,0,,8,TUESDAY,14,646,0
,440692,M,Y,135000,1,1437,N,39.8,1,1,1,,A,0,0,2,0,THURSDAY,15,727,0
,440694,M,N,135000,0,1586,N,24.2,1,1,0,,A,0,0,3,1,FRIDAY,14,335,0
,440695,M,Y,2025000,2,1619,Y,35.7,1,1,1,,A,0,1,0,1,FRIDAY,12,460,0
,440702,F,N,39150,0,1183,Y,59.6,1,0,0,,A,0,0,2,5,THURSDAY,8,588,0
,440705,F,Y,270000,0,2767,Y,45.3,1,1,0,,A,0,0,,4,SATURDAY,13,387,0
,440713,M,N,225000,0,1524,N,28.1,1,1,0,,B,1,1,4,0,THURSDAY,11,461,0
,440718,F,N,180000,0,2037,Y,46.7,1,1,1,2,A,0,0,1,0,TUESDAY,10,692,0
,440720,F,N,45000,0,1346,Y,43.2,1,1,0,,B,0,0,3,0,TUESDAY,12,359,0
,440729,F,Y,112500,0,448,Y,48.5,1,1,0,2,A,0,0,5,0,TUESDAY,13,556,0
,440730,F,N,135000,1,1755,Y,36.7,1,1,0,,A,0,0,5,0,FRIDAY,16,625,0
,440736,F,N,396000,2,1853.13,Y,38.8,1,1,0,,A,0,0,,1,TUESDAY,14,708,0
,440740,M,Y,135000,0,2044,Y,25.7,1,1,0,2,A,0,1,7,0,MONDAY,9,499,0
,440741,F,N,157500,0,1797,N,24.6,1,1,0,,B,0,1,2,0,WEDNESDAY,5,379,0
,440742,F,N,225000,0,1598,Y,56.3,1,0,0,2,B,0,0,1,0,SUNDAY,14,617,0
,440745,F,N,67500,1,1079,Y,44.1,1,1,1,3,A,0,1,2,6,WEDNESDAY,8,579,0
,440748,F,N,112500,0,1653.33,Y,44.1,1,1,0,2,A,0,0,1,0,MONDAY,12,616,0
,440753,F,N,247500,0,1641,Y,62.6,1,0,0,2,A,0,0,4,0,WEDNESDAY,1,748,0
,440757,M,Y,112500,1,1259,Y,30.7,1,1,0,,A,0,0,3,4,WEDNESDAY,14,695,0
,440762,M,Y,337500,0,2004,Y,44,1,1,1,,A,1,1,1,0,FRIDAY,16,690,0
,440764,F,N,148500,0,1258.4,Y,27.8,1,1,0,,A,0,1,1,0,MONDAY,14,686,0
,440769,M,Y,180000,0,1857,Y,54.4,1,1,0,2,A,0,1,1,0,WEDNESDAY,14,629,0
,440770,M,Y,112500,0,1259,N,28.9,1,1,0,1,A,0,0,1,0,MONDAY,11,708,0
,440771,M,N,180000,3,1765,Y,37.8,1,1,0,,A,0,1,1,0,THURSDAY,12,684,0
,440777,M,Y,337500,0,1697,Y,49.9,1,1,0,2,A,0,1,2,0,FRIDAY,15,466,0
,440784,M,Y,225000,1,1751,Y,46.4,1,1,1,3,A,0,1,19,2,FRIDAY,10,733,0
,440786,F,N,315000,0,1633,Y,44.3,1,1,0,,A,0,0,0,9,SATURDAY,11,338,1
,440787,M,N,135000,0,1102.01,Y,42.4,1,1,1,,A,0,0,2,2,THURSDAY,17,640,0
,440794,F,N,135000,0,1540,Y,52.9,1,1,1,,B,0,0,0,9,WEDNESDAY,8,527,0
,440796,M,N,360000,0,2279,N,22.3,1,1,0,1,A,1,1,,0,WEDNESDAY,16,688,0
,440801,M,Y,157500,0,1599,Y,63.4,1,1,0,2,B,0,0,2,0,THURSDAY,15,673,0
,440805,M,Y,157500,1,1938,Y,27.9,1,1,0,,A,0,0,1,0,THURSDAY,11,646,0
,440807,M,N,135000,2,1924,Y,43.4,1,1,0,4,A,0,0,3,0,SUNDAY,15,657,0
,440808,F,N,112500,1,1517,Y,31.6,1,1,1,,A,0,1,2,0,SATURDAY,13,731,0
,440810,M,Y,126000,0,1626,Y,48.8,1,1,1,,A,0,0,7,0,MONDAY,13,695,0
,440814,F,N,112500,0,1709,Y,43.5,1,1,0,,A,0,1,2,0,THURSDAY,10,565,0
,440816,M,Y,202500,0,1751,Y,35.8,1,1,0,,A,0,1,2,0,FRIDAY,9,606,0
,440817,F,Y,81000,3,1797,Y,32.8,1,1,0,,A,0,0,3,0,TUESDAY,15,516,0
,440828,F,N,51000,2,1473,Y,34.2,1,1,1,,A,0,1,1,7,MONDAY,14,397,0
,440844,F,N,117000,0,1277,N,60.9,1,0,0,1,A,0,0,7,0,TUESDAY,13,670,0
,440847,F,N,162000,0,1876,Y,64.5,1,0,0,2,B,0,0,2,2,SATURDAY,12,428,0
,440849,F,N,81000,0,1554,Y,61.2,1,0,0,,A,0,0,,4,MONDAY,14,636,0
,440853,F,N,225000,0,1636,N,50.6,1,1,0,,A,0,0,0,0,THURSDAY,2,697,0
,440856,F,N,75000,0,1582,N,43.5,1,1,0,,A,0,0,0,8,FRIDAY,15,538,0
,440857,M,Y,315000,0,2222,Y,62.2,1,0,0,,A,0,0,6,0,WEDNESDAY,13,724,0
,440863,M,Y,135000,2,1372,N,31.1,1,1,0,,A,0,0,3,7,TUESDAY,14,471,0
,440864,F,Y,270000,0,1880,N,42,1,1,0,1,A,0,0,0,0,MONDAY,11,656,0
,440865,M,N,135000,0,1680,Y,55,1,1,1,2,A,0,0,5,2,TUESDAY,13,625,0
,440867,F,N,156600,0,1310,Y,30.2,1,1,1,,A,1,1,0,0,MONDAY,13,510,0
,440871,F,N,75000,0,1660,Y,43.8,1,1,1,2,A,0,1,,5,SUNDAY,11,536,0
,440872,F,N,202500,0,1596,N,52.9,1,1,1,,A,0,0,1,0,TUESDAY,17,742,0
,440875,F,Y,180000,0,2081.6,N,59.4,1,0,0,,A,0,0,3,0,SUNDAY,9,633,0
,440879,F,N,69750,1,1344,Y,43.3,1,1,0,3,A,0,0,3,0,FRIDAY,13,695,0
,440890,F,Y,450000,0,2549,Y,27.5,1,1,0,,A,0,0,0,2,FRIDAY,13,521,0
,440894,F,N,67500,0,1298,Y,48.4,1,1,1,2,A,0,1,,0,TUESDAY,8,643,0
,440896,M,Y,405000,0,1813,Y,45.4,1,1,0,,A,0,0,1,1,FRIDAY,16,661,0
,440899,F,N,117000,0,1876,N,52.3,1,1,1,,A,0,0,0,0,TUESDAY,11,477,0
,440907,M,N,126000,0,1566,Y,35.7,1,1,0,2,A,0,1,3,0,THURSDAY,9,631,0
,440908,F,N,175500,2,1259,Y,28.3,1,1,1,,A,0,0,2,0,TUESDAY,10,681,0
,440921,M,Y,270000,0,1498.2,N,62.5,1,1,0,1,B,0,0,6,0,WEDNESDAY,7,629,0
,440922,F,N,148500,0,1420,Y,50.8,1,1,0,,B,0,1,0,0,SATURDAY,6,568,0
,440932,F,N,202500,0,1534,N,58.5,1,0,0,,A,0,0,0,1,SATURDAY,14,565,0
,440933,M,N,144000,0,1543,Y,61.8,1,0,0,,A,0,0,3,0,MONDAY,11,569,0
,440938,M,Y,162000,0,1798,Y,29.7,1,1,0,2,A,0,1,1,7,MONDAY,11,555,0
,440945,F,N,180000,0,2145,Y,44.5,1,1,0,,A,0,0,1,0,SATURDAY,14,693,0
,440949,F,N,270000,0,2401,Y,56.9,1,1,0,,A,0,0,3,2,MONDAY,16,735,0
,440955,F,N,90000,1,1512,Y,44.4,1,1,0,3,A,0,0,1,6,SATURDAY,9,526,0
,440957,F,Y,180000,0,1449,Y,27.4,1,1,0,,A,0,0,,0,TUESDAY,13,395,0
,440962,M,Y,120000,0,1696,N,55,1,1,0,,A,1,1,0,8,THURSDAY,11,370,1
,440966,F,Y,252000,1,2762,Y,37.1,1,1,1,3,A,1,1,3,11,SATURDAY,13,665,0
,440967,M,Y,210000,0,1642,N,27.2,1,1,0,1,B,0,0,4,12,MONDAY,6,346,0
,440974,M,Y,180000,0,1688,N,47.6,1,1,0,1,A,0,0,,0,TUESDAY,15,734,0
,440977,F,N,108000,1,1708,Y,39.5,1,1,1,,A,0,0,2,7,FRIDAY,10,648,0
,440982,F,N,157500,0,1539,Y,46.4,1,1,1,2,A,0,0,1,0,MONDAY,13,603,0
,440983,M,N,247500,2,1588,Y,43.3,1,1,0,4,A,0,1,,0,FRIDAY,8,671,0
,440988,F,Y,180000,0,2110,Y,36.3,1,1,0,,A,0,1,1,0,WEDNESDAY,11,625,0
,440992,F,N,90000,0,1607,Y,38.5,1,1,0,2,A,0,0,,8,FRIDAY,10,603,0
,440994,M,Y,135000,1,1633,Y,45.2,1,1,0,3,B,0,1,,0,TUESDAY,9,638,0
,440996,M,N,180000,0,1862,Y,62.1,1,0,0,,A,0,0,1,0,TUESDAY,15,620,0
,440997,F,N,180000,1,1836,Y,41,1,1,0,,A,0,0,4,4,TUESDAY,13,587,0
,440999,M,Y,171000,0,2066,Y,59.3,1,1,0,,A,0,0,6,1,MONDAY,14,626,0
,441006,M,Y,135000,0,1897,N,45.3,1,1,0,1,A,0,0,,0,SATURDAY,6,634,0
,441010,F,Y,90000,2,1424,Y,38.3,1,1,0,4,A,0,1,0,0,WEDNESDAY,10,478,0
,441017,M,N,135000,0,2444,Y,43.2,1,1,0,2,A,0,0,,12,THURSDAY,12,354,0
,441018,F,N,90000,1,1421,Y,39.3,1,1,0,,B,0,0,0,2,FRIDAY,7,586,0
,441021,F,N,87000,0,1735,Y,46.7,1,1,0,,A,0,1,4,5,SATURDAY,9,607,0
,441027,F,N,270000,0,2050.8,N,52,1,0,0,,A,0,0,2,0,THURSDAY,11,545,0
,441031,M,Y,157500,1,2043,Y,53.9,1,1,0,3,A,0,0,0,10,SUNDAY,13,722,0
,441036,F,N,90000,2,1946,Y,36.6,1,1,1,4,A,0,1,,9,THURSDAY,8,589,0
,441038,F,Y,225000,0,1667,Y,23.9,1,1,0,,A,0,1,0,0,WEDNESDAY,13,360,1
,441039,F,N,112500,0,1310,Y,29.7,1,1,0,,A,0,1,1,1,FRIDAY,12,401,0
,441047,F,N,225000,0,1718,N,53.3,1,1,0,1,A,0,1,2,6,FRIDAY,13,342,0
,441053,F,N,67500,1,1486,Y,37.1,1,1,1,3,A,0,1,,0,TUESDAY,19,441,0
,441054,F,N,90000,1,1735,N,48.7,1,1,0,2,A,0,1,2,1,TUESDAY,14,673,0
,441055,F,N,126000,0,1328,Y,30.8,1,1,1,,A,0,0,2,0,TUESDAY,12,445,0
,441058,F,N,75000,0,1487,Y,35.5,1,1,0,2,A,0,0,3,8,SATURDAY,13,250,1
,441062,F,N,81000,0,1486,N,59.9,1,0,0,,A,0,0,2,6,SATURDAY,13,634,0
,441063,M,Y,225000,0,1809,Y,36.8,1,1,0,,A,0,1,1,1,SATURDAY,16,677,0
,441064,F,N,126000,0,1659,Y,51.4,1,1,0,2,A,0,0,0,0,SATURDAY,17,735,0
,441065,M,Y,112500,1,1409,Y,35.8,1,1,0,,A,0,1,2,0,FRIDAY,16,659,0
,441072,F,Y,540000,1,2434,Y,45.3,1,1,0,3,A,1,0,1,0,FRIDAY,13,704,0
,441074,M,Y,360000,0,1741,Y,49.5,1,1,0,2,A,0,0,5,0,SATURDAY,7,607,0
,441076,F,Y,81000,3,1870,Y,38.2,1,1,1,5,A,0,0,2,1,TUESDAY,11,648,0
,441079,F,N,90000,0,1480,N,56,1,1,1,1,A,0,0,,0,THURSDAY,9,589,0
,441080,M,Y,45000,0,497,Y,56,1,1,1,2,A,0,0,,0,THURSDAY,18,642,0
,441083,M,Y,180000,1,1893,Y,35.2,1,1,1,3,A,0,0,2,0,TUESDAY,12,636,0
,441084,F,Y,360000,0,1985,Y,59.6,1,0,0,,A,0,0,1,1,TUESDAY,17,711,0
,441086,F,N,112500,0,978,N,51.8,1,1,1,,A,0,0,,6,MONDAY,20,713,0
,441090,M,Y,157500,0,1924,Y,39.3,1,1,0,2,A,0,0,1,0,WEDNESDAY,8,625,0
,441096,F,Y,247500,0,1999,Y,49.2,1,1,0,,A,0,0,,8,TUESDAY,18,612,0
,441097,M,N,180000,0,1769,Y,41.7,1,1,1,2,A,0,0,7,0,THURSDAY,19,342,0
,441099,M,Y,225000,0,2099,Y,29.5,1,1,0,,A,0,0,1,2,THURSDAY,9,668,0
,441101,F,N,112500,0,1396,N,54.1,1,1,1,,A,0,0,4,0,SUNDAY,13,509,0
,441103,F,N,135000,0,1425,Y,26.8,1,1,0,,A,0,0,0,1,MONDAY,12,725,0
,441109,M,N,135000,0,1594,N,47.4,1,1,0,1,A,0,1,5,0,WEDNESDAY,10,584,0
,441111,M,Y,90000,0,1723,N,44.4,1,1,0,1,A,0,0,3,10,FRIDAY,17,681,0
,441119,F,N,157500,0,1590,N,68.1,1,0,0,,A,0,0,,1,TUESDAY,15,680,0
,441122,F,N,225000,0,1810,Y,54.1,1,1,0,2,A,0,0,8,0,SATURDAY,9,711,0
,441126,F,Y,180000,0,1425,Y,41.9,1,1,0,,A,0,0,0,0,TUESDAY,11,718,0
,441127,F,N,81000,0,1590,Y,68.2,1,0,0,,A,0,0,0,7,FRIDAY,15,516,0
,441131,M,Y,315000,0,1994,Y,28.6,1,1,0,,A,0,0,1,0,THURSDAY,18,566,0
,441133,F,Y,270000,2,2025,Y,40.4,1,1,1,4,A,1,1,1,8,MONDAY,13,754,0
,441137,M,Y,225000,1,3694,Y,28.5,1,1,0,3,A,0,0,5,0,THURSDAY,17,386,0
,441139,F,N,135000,1,1291,N,25.9,1,1,0,,A,0,0,3,1,MONDAY,9,673,0
,441141,F,N,193500,0,1436,Y,61.4,1,0,0,,A,0,0,0,2,SATURDAY,15,403,0
,441146,F,N,180000,0,1679,N,42.9,1,1,0,,B,0,0,3,2,THURSDAY,6,364,0
,441147,M,N,180000,0,1552,N,27.1,1,1,1,,A,0,0,1,0,THURSDAY,16,514,0
,441148,M,N,225000,2,1454,N,39.7,1,1,0,,A,0,0,5,0,FRIDAY,12,645,0
,441153,F,N,261000,0,1310,N,54.6,1,1,1,1,A,0,0,1,1,TUESDAY,14,737,0
,441155,F,N,108000,0,1442,N,64.5,1,1,0,,A,0,0,0,0,FRIDAY,11,755,0
,441159,F,Y,315000,0,1714,N,50.5,1,1,0,1,A,0,0,2,0,TUESDAY,10,692,0
,441160,F,N,90000,1,1598,Y,28.2,1,1,0,,A,0,0,2,0,SUNDAY,12,703,0
,441162,F,N,90000,0,1342,N,65.9,1,0,0,1,A,0,0,,0,THURSDAY,9,434,0
,441168,M,Y,162000,0,2089,N,39.9,1,1,0,,A,0,0,2,0,FRIDAY,9,419,0
,441172,F,N,157500,0,1671,N,62.2,1,0,0,,A,0,0,7,0,THURSDAY,16,625,0
,441177,F,N,157500,0,1545,Y,46.3,1,1,0,2,A,0,0,4,3,WEDNESDAY,11,681,0
,441181,F,N,135000,0,1511,Y,50.7,1,1,0,,A,0,1,3,0,FRIDAY,8,538,0
,441184,F,N,112500,0,1484,Y,64.4,1,0,0,2,A,0,0,0,0,FRIDAY,13,455,0
,441186,F,Y,315000,0,1749,Y,50,1,1,0,,A,0,0,3,0,SATURDAY,13,670,0
,441187,F,N,126000,0,1660,Y,39.2,1,1,0,,A,0,0,2,0,FRIDAY,14,701,0
,441191,F,N,67500,0,1907,Y,45.4,1,1,0,2,A,0,1,3,0,THURSDAY,11,703,0
,441196,F,N,202500,0,1259,N,21.4,1,1,0,,A,0,0,,0,TUESDAY,17,481,0
,441197,M,Y,225000,1,1735,Y,47.1,1,1,1,3,A,0,0,0,1,SUNDAY,16,591,0
,441198,F,N,45000,2,1501.24,Y,27.4,1,1,0,,B,0,0,,6,TUESDAY,8,390,0
,441200,F,Y,135000,0,1776,Y,43.4,1,1,0,2,A,0,0,2,7,FRIDAY,13,605,0
,441202,M,Y,81000,0,1690.94,Y,60.6,1,0,0,,A,0,0,2,0,FRIDAY,9,624,0
,441203,M,N,176175,0,2346,Y,22.8,1,1,1,,A,0,1,0,10,MONDAY,16,624,0
,441205,F,N,292500,0,1920,Y,60.9,1,0,0,,A,0,0,4,0,WEDNESDAY,12,687,0
,441206,F,Y,171000,0,1472,Y,47.6,1,1,0,2,A,0,0,1,0,MONDAY,13,425,0
,441208,F,N,112500,0,1385,Y,55.6,1,0,0,,A,0,0,9,0,WEDNESDAY,14,377,1
,441215,F,N,135000,0,1479,N,24.5,1,1,0,1,A,0,1,1,0,FRIDAY,14,603,0
,441218,F,N,81000,0,1449,Y,35.4,1,1,0,2,A,0,0,1,0,TUESDAY,12,529,1
,441219,F,Y,67500,2,1394,Y,31.3,1,1,0,4,A,0,0,2,0,THURSDAY,14,703,0
,441220,F,N,112500,0,1445,N,60.9,1,0,0,1,B,0,0,1,8,MONDAY,9,795,0
,441233,M,N,225000,0,1876,Y,58.3,1,1,0,2,B,0,0,0,0,WEDNESDAY,5,575,0
,441237,F,Y,247500,0,1784,Y,43.6,1,1,0,,A,0,0,4,0,FRIDAY,14,728,0
,441240,F,N,112500,0,2062,N,64.7,1,0,0,1,A,0,0,,12,WEDNESDAY,15,580,0
,441250,M,N,180000,0,1748,Y,54.2,1,1,0,,A,1,0,,1,FRIDAY,13,679,0
,441251,F,Y,135000,0,1629,Y,61.8,1,0,0,,A,0,0,16,1,SATURDAY,12,417,0
,441254,F,N,157500,0,2294,Y,28,1,1,0,,A,0,0,2,4,WEDNESDAY,10,682,0
,441255,F,N,112500,0,1917,Y,56.8,1,0,0,,A,0,0,6,0,MONDAY,9,531,0
,441264,M,Y,121050,0,2075,Y,68.1,1,0,0,,A,0,0,6,0,THURSDAY,13,702,0
,441267,F,N,112500,0,1681.97,Y,48.9,1,1,1,,B,0,0,0,0,THURSDAY,10,611,0
,441269,M,Y,105000,0,1672,Y,48.5,1,1,0,,B,1,1,15,5,THURSDAY,8,411,0
,441270,F,N,180000,1,2565,Y,46.4,1,1,1,3,A,0,0,2,5,TUESDAY,13,578,0
,441272,M,N,225000,0,1373,Y,43.8,1,1,0,2,A,0,0,4,0,TUESDAY,11,725,0
,441273,M,Y,192000,0,1948,Y,39.5,1,1,0,,B,0,0,1,8,TUESDAY,13,479,0
,441274,M,Y,211500,0,1990,Y,27.9,1,1,0,,A,0,0,3,1,MONDAY,12,535,0
,441287,F,Y,1350000,0,1501,N,28.9,1,1,1,,A,0,1,8,0,TUESDAY,10,688,0
,441290,M,Y,157500,0,1550,Y,52.6,1,1,0,,A,0,0,1,0,TUESDAY,12,719,0
,441296,F,Y,157500,1,1633,Y,29.1,1,1,0,3,A,0,1,2,0,MONDAY,10,657,0
,441312,F,Y,157500,0,1189.66,N,42.2,1,1,0,,B,0,0,1,4,SATURDAY,7,329,0
